agreement_type,id,alt_primary,base_primary,alt_names_json,base_names_json,alt_address,base_address,city,state,alt_confidence,base_confidence
full_agreement,2251799820522382,Home Cleaning Services,Home Cleaning Services,"{""primary"":""Home Cleaning Services""}","{""primary"":""Home Cleaning Services""}",84 Bosco Nagar Opp .Kirstujyothi Colleget.C.Playa Main Road Bangalore 560036,Shop no 20 Near Anugrah Hospital Next To Ak Food Super Market Govinda Chetty Palya Electroniccit 560099,Bangalore,Karnataka,0.77,0.77
full_agreement,2251799820737292,Ultra Tune Shepparton,Ultra Tune Shepparton,"{""primary"":""Ultra Tune Shepparton""}","{""primary"":""Ultra Tune Shepparton""}",60 Benalla Road,60 Benalla Road,SHEPPARTON,Victoria,0.77,0.77
full_agreement,2251799821017065,River Jams,River Jams,"{""primary"":""River Jams""}","{""primary"":""River Jams""}",2940 109th St,2940 109th St,Chippewa Falls,WI,0.77,0.77
full_agreement,2251799821220766,H&R Block,H&R Block,"{""primary"":""H&R Block""}","{""primary"":""H&R Block""}",1140 N Germantown Pkwy Ste 112,1140 N Germantown Pkwy Ste 108,Cordova,TN,0.77,0.77
full_agreement,281474977272044,Fields BMW Lakeland,Fields BMW Lakeland,"{""primary"":""Fields BMW Lakeland""}","{""primary"":""Fields BMW Lakeland""}",4285 Lakeland Park Dr,4285 Lakeland Park Dr,Lakeland,FL,0.77,0.77
full_agreement,281474977985340,PACK & SEND Chatswood,PACK & SEND Chatswood,"{""primary"":""PACK & SEND Chatswood""}","{""primary"":""PACK & SEND Chatswood""}",4/281-283 Penshurst Street,4/283 Penshurst Street,North Willoughby,New South Wales,0.77,0.77
full_agreement,281474978022280,Wendy's,Wendy's,"{""primary"":""Wendy's""}","{""primary"":""Wendy's""}",176 Fayette Town Ctr,176 Fayette Town Ctr,Fayetteville,WV,0.77,0.77
full_agreement,281474978056093,Harry's Smoke and Vapor,Harry's Smoke and Vapor,"{""primary"":""Harry's Smoke and Vapor""}","{""primary"":""Harry's Smoke and Vapor""}",238 N 114th St,238 N 114th St,Omaha,NE,0.77,0.77
full_agreement,281474978186548,FZG Computerservice,FZG Computerservice,"{""primary"":""FZG Computerservice""}","{""primary"":""FZG Computerservice""}",Heinrich-Heine-Str. 9,Heinrich-Heine-Str. 9,Bitterfeld-Wolfen,Sachsen-Anhalt,0.77,0.77
full_agreement,281474978284403,Goin' Postal,Goin' Postal,"{""primary"":""Goin' Postal""}","{""primary"":""Goin' Postal""}",5638 Highway 53,"5638 AL-53, Ste B",Harvest,AL,0.77,0.77
full_agreement,281474978566033,ChipsAway Cardiff Car Care Centre,ChipsAway Cardiff Car Care Centre,"{""primary"":""ChipsAway Cardiff Car Care Centre""}","{""primary"":""ChipsAway Cardiff Car Care Centre""}","Unit 20 Lambourne Crescent, Cardiff Business Park","Lambourne Cres, Unit 20, Cardiff Business Park",Cardiff,"",0.77,0.77
full_agreement,281474979329236,Women's Health Boutique,Women's Health Boutique,"{""primary"":""Women's Health Boutique""}","{""primary"":""Women's Health Boutique""}",3115 W Parker Rd Ste 270,3115 W Parker Rd 270,Plano,TX,0.77,0.77
full_agreement,281474979370088,"Weise Farms, The Shelf","Weise Farms, The Shelf","{""primary"":""Weise Farms, The Shelf""}","{""primary"":""Weise Farms, The Shelf""}",127 S Washington St,127 S Washington St,La Grange,TX,0.77,0.77
full_agreement,281474979747202,Interstate All Battery Center,Interstate All Battery Center,"{""primary"":""Interstate All Battery Center""}","{""primary"":""Interstate All Battery Center""}",30 Nashua St,30 Nashua St,Woburn,MA,0.77,0.77
full_agreement,281474980299544,Pirolli Printing Co,Pirolli Printing Co,"{""primary"":""Pirolli Printing Co""}","{""primary"":""Pirolli Printing Co""}",860 W Browning Rd,860 W Browning Rd,Bellmawr,NJ,0.77,0.77
full_agreement,281474980437658,Pão de Açúcar,Pão de Açúcar,"{""primary"":""Pão de Açúcar""}","{""primary"":""Pão de Açúcar""}",Rua Gen. Glicério 3733,Rua Gal Glicério 3733,São José do Rio Preto,SP,0.77,0.77
full_agreement,281474980507212,Sierra Restoration,Sierra Restoration,"{""primary"":""Sierra Restoration""}","{""primary"":""Sierra Restoration""}",995 Main St,995 S Main St,Smithfield,UT,0.77,0.77
full_agreement,281474980673229,Downtown Dapper A Cutting Room,Downtown Dapper A Cutting Room,"{""primary"":""Downtown Dapper A Cutting Room""}","{""primary"":""Downtown Dapper A Cutting Room""}",312 Sycamore St Unit C,312 Sycamore St Unit C,Muscatine,IA,0.77,0.77
full_agreement,562949954449515,Primrose School of Carmel,Primrose School of Carmel,"{""primary"":""Primrose School of Carmel""}","{""primary"":""Primrose School of Carmel""}",780 West Carmel Drive,780 W Carmel Dr,Carmel,IN,0.77,0.77
full_agreement,562949954667594,"Gary Mehta, CPA, EA","Gary Mehta, CPA, EA","{""primary"":""Gary Mehta, CPA, EA""}","{""primary"":""Gary Mehta, CPA, EA""}",101 Hudson St 21st Fl,101 Hudson St 21st Fl,Jersey City,NJ,0.77,0.77
full_agreement,562949954959913,Arnold's Service & Towing,Arnold's Service & Towing,"{""primary"":""Arnold's Service & Towing""}","{""primary"":""Arnold's Service & Towing""}",715 W Wisconsin St,715 W Wisconsin St,Sparta,WI,0.77,0.77
full_agreement,562949955271392,Redbox,Redbox,"{""primary"":""Redbox""}","{""primary"":""Redbox""}",11 State Rd,11 State Rd,Bath,ME,0.77,0.77
full_agreement,562949955397690,Rite Aid,Rite Aid,"{""primary"":""Rite Aid""}","{""primary"":""Rite Aid""}",783 Manhattan Avenue,783 Manhattan Ave,Brooklyn,NY,0.77,0.77
full_agreement,562949956205761,"Lloyd & Associates, LLC","Lloyd & Associates, LLC","{""primary"":""Lloyd & Associates, LLC""}","{""primary"":""Lloyd & Associates, LLC""}",8 W Broad St Ste 900,8 W Broad St Ste 900,Hazleton,PA,0.77,0.77
full_agreement,562949956961295,Sam's Club,Sam's Club,"{""primary"":""Sam's Club""}","{""primary"":""Sam's Club""}",1462 S Pacific Ave,1462 S Pacific Ave,Yuma,AZ,0.77,0.77
full_agreement,562949957095637,REWE,REWE,"{""primary"":""REWE""}","{""primary"":""REWE""}",Proffenweg 2c,Proffenweg 2C,Königswinter,"",0.77,0.77
full_agreement,562949957603663,Chisolm Trace,Chisolm Trace,"{""primary"":""Chisolm Trace""}","{""primary"":""Chisolm Trace""}",10503 Huebner Rd,10503 Huebner Rd,San Antonio,TX,0.77,0.77
full_agreement,562949957766446,Norauto,Norauto,"{""primary"":""Norauto""}","{""primary"":""Norauto""}","Avenida Río Boladiez, s/n, N-400, C.c. y de Ocio Luz Del Tajo","Ctro.Cial. Y Ocio Luz Del Tajo, N-400 Av. Río Boladiez, S/N",Toledo,"",0.77,0.77
full_agreement,562949957884331,Genesis Digestive Disease Specialists,Genesis Digestive Disease Specialists,"{""primary"":""Genesis Digestive Disease Specialists""}","{""primary"":""Genesis Digestive Disease Specialists""}",999 Garden Rd,999 Garden Road,Zanesville,OH,0.77,0.77
full_agreement,562949958223998,Outback Steakhouse,Outback Steakhouse,"{""primary"":""Outback Steakhouse""}","{""primary"":""Outback Steakhouse""}",1890 Sam Rittenberg Boulevard,1890 Sam Rittenberg Boulevard,Charleston,SC,0.77,0.77
full_agreement,562949958305102,Oxford Glen Memory Care at Sachse,Oxford Glen Memory Care at Sachse,"{""primary"":""Oxford Glen Memory Care at Sachse""}","{""primary"":""Oxford Glen Memory Care at Sachse""}",4546 Bunker Hill Rd,4546 Bunker Hill Rd,Sachse,TX,0.77,0.77
full_agreement,562949960007229,The Bristol Hotel,The Bristol Hotel,"{""primary"":""The Bristol Hotel""}","{""primary"":""The Bristol Hotel""}",115 Country Music Way,510 Birthplace Of Country Music Way,Bristol,VA,0.77,0.77
full_agreement,562949961049311,Lincolnberg Master Builder,Lincolnberg Master Builder,"{""primary"":""Lincolnberg Master Builder""}","{""primary"":""Lincolnberg Master Builder""}",1665 91 Street Southwest,1665 91 St SW,Edmonton,AB,0.77,0.77
full_agreement,562949961208650,The Mind Body And Soul Coach Kathy Yvanovich,The Mind Body And Soul Coach Kathy Yvanovich,"{""primary"":""The Mind Body And Soul Coach Kathy Yvanovich""}","{""primary"":""The Mind Body And Soul Coach Kathy Yvanovich""}",117 Casino Ave,"117 Casino Ave, Herne Hill",London,"",0.77,0.77
full_agreement,562949962147432,Audio Network,Audio Network,"{""primary"":""Audio Network""}","{""primary"":""Audio Network""}","Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden","Audio Network (3Rd Floor), The Johnson Building, 77 Hatton Garden",London,"",0.77,0.77
full_agreement,562949963856691,Chuba Heating & Remodeling Inc,Chuba Heating & Remodeling Inc,"{""primary"":""Chuba Heating & Remodeling Inc""}","{""primary"":""Chuba Heating & Remodeling Inc""}",922 E 8th Ave,922 E 8th Ave,Munhall,PA,0.77,0.77
full_agreement,562949964352679,Fairfield Plaza East At Sayville,Fairfield Plaza East At Sayville,"{""primary"":""Fairfield Plaza East At Sayville""}","{""primary"":""Fairfield Plaza East At Sayville""}",195 Lakeland Ave,195 Lakeland Ave,Sayville,NY,0.77,0.77
full_agreement,562949964598867,Paddock Springs,Paddock Springs,"{""primary"":""Paddock Springs""}","{""primary"":""Paddock Springs""}",2695 Shelden St,2695 Shelden St,Warsaw,IN,0.77,0.77
full_agreement,562949965527227,Firestone Complete Auto Care,Firestone Complete Auto Care,"{""primary"":""Firestone Complete Auto Care""}","{""primary"":""Firestone Complete Auto Care""}",83 Wolf Rd,83 Wolf Rd,Albany,NY,0.77,0.77
full_agreement,562949966364676,Greensboro Tire & Auto,Greensboro Tire & Auto,"{""primary"":""Greensboro Tire & Auto""}","{""primary"":""Greensboro Tire & Auto""}",4615 W Market St,"4615 W Market St #A",Greensboro,NC,0.77,0.77
full_agreement,562949966520897,Mills Tree Care,Mills Tree Care,"{""primary"":""Mills Tree Care""}","{""primary"":""Mills Tree Care""}",7515 State Rd,7515 State Rd,Wadsworth,OH,0.77,0.77
full_agreement,844424930402669,Commerce Bank,Commerce Bank,"{""primary"":""Commerce Bank""}","{""primary"":""Commerce Bank""}",4400 Green Mount Crossing Dr,4400 Green Mount Crossing Dr,Shiloh,IL,0.77,0.77
full_agreement,844424932041939,Brilliant Earth,Brilliant Earth,"{""primary"":""Brilliant Earth""}","{""primary"":""Brilliant Earth""}",38 Newbury St Ste 603,"38 Newbury St., Ste 603",Boston,MA,0.77,0.77
full_agreement,844424932765652,Legacy Archery,Legacy Archery,"{""primary"":""Legacy Archery""}","{""primary"":""Legacy Archery""}",5328 Route 322,5328 Route 322,Brookville,PA,0.77,0.77
primary_agrees_json_differs,08f12d87937886ed03cf23f162e10f02,Edward Jones,Edward Jones,"{""primary"":""Edward Jones""}","{""primary"":""Edward Jones"",""common"":{},""rules"":[]}",309 S Main St,522 S Main St,Colville,WA,0.9837452982267598,1.0
primary_agrees_json_differs,08f18615206a2044031332a453760f15,Bar des Sports,Bar des Sports,"{""primary"":""Bar des Sports""}","{""primary"":""Bar des Sports"",""common"":{},""rules"":[]}",17 Grande Rue,17 la Grande rue,Lassay-les-Châteaux,,0.9544061302681992,1.0
primary_agrees_json_differs,08f18627ad9a9c9503be1254988406fa,Les Suites du Littoral,Les Suites du Littoral,"{""primary"":""Les Suites du Littoral""}","{""primary"":""Les Suites du Littoral"",""common"":{},""rules"":[]}",2 Hent Bihan,2 rue Bihan,Plouézec,,0.9467515923566879,1.0
primary_agrees_json_differs,08f1866359555680037318b862284223,Union et Concorde Bricquebetaise Cyclisme,Union et Concorde Bricquebetaise Cyclisme,"{""primary"":""Union et Concorde Bricquebetaise Cyclisme""}","{""primary"":""Union et Concorde Bricquebetaise Cyclisme"",""common"":{},""rules"":[]}",avenue de la Gare,avenue de la Gare,,,0.28686635944700467,1.0
primary_agrees_json_differs,08f186b554c4e0ce03502e62836c2157,Collège Maurice Chastang,Collège Maurice Chastang,"{""primary"":""Collège Maurice Chastang""}","{""primary"":""Collège Maurice Chastang"",""common"":{},""rules"":[]}",10 Rue de la Terrière,10 rue de la Terrière,Saint-Genis-de-Saintonge,,0.9645127118644068,1.0
primary_agrees_json_differs,08f186b6ca96aac003075fe4e8c7df44,Quiksilver,Quiksilver,"{""primary"":""Quiksilver""}","{""primary"":""Quiksilver"",""common"":{},""rules"":[]}",99 Rue Sainte-Catherine,1-3 rue des Trois Conils,Bordeaux,NAQ,0.6214335421016005,1.0
primary_agrees_json_differs,08f186c1017310dc032b2936bfc7cfe5,Sandrine.M,Sandrine.M,"{""primary"":""Sandrine.M""}","{""primary"":""Sandrine.M"",""common"":{},""rules"":[]}",38 Rue Nationale,38 Rue nationale,Amboise,,0.9837452982267598,1.0
primary_agrees_json_differs,08f1949c25d530040300568ba429133a,Boutique Jeanne,Boutique Jeanne,"{""primary"":""Boutique Jeanne""}","{""primary"":""Boutique Jeanne"",""common"":{},""rules"":[]}",19 Rue du Commerce,19 rue du Commerce,Lillers,,0.9837452982267598,1.0
primary_agrees_json_differs,08f194a9335320c20327880599247e83,Domino's Pizza,Domino's Pizza,"{""primary"":""Domino's Pizza""}","{""primary"":""Domino's Pizza"",""common"":{},""rules"":[]}",143 High Street,143 High Street,Rochester,ENG,0.9962614185921548,1.0
primary_agrees_json_differs,08f194ad840d6c50032ba4f7b0cb1e7d,The Long Room,The Long Room,"{""primary"":""The Long Room""}","{""primary"":""The Long Room"",""common"":{},""rules"":[]}",129 Sheen Lane,111 Sheen Lane,London,ENG,0.9645127118644068,1.0
primary_agrees_json_differs,08f194d29e34b564032f0c0751d9d22b,Ker Juliette,Ker Juliette,"{""primary"":""Ker Juliette""}","{""primary"":""Ker Juliette"",""common"":{},""rules"":[]}",27 Rue des Tanneurs,27 Rue des Tanneurs,Lille,,0.9837452982267598,1.0
primary_agrees_json_differs,08f19529a04450ce03f4b74fa2157fcd,Max Spielmann - Photo printing Kiosk,Max Spielmann - Photo printing Kiosk,"{""primary"":""Max Spielmann - Photo printing Kiosk""}","{""primary"":""Max Spielmann - Photo printing Kiosk"",""common"":{},""rules"":[]}",Kileen Avenue,Kileen Ave,Bangor,Northern Ireland,0.77,1.0
primary_agrees_json_differs,08f195971000eb2903671cb0c6d2e793,KFC,KFC,"{""primary"":""KFC""}","{""primary"":""KFC"",""common"":{},""rules"":[]}",59-61 Commercial Road,The Triangle,Bournemouth,ENG,0.9962614185921548,1.0
primary_agrees_json_differs,08f195c3114b564803a190cead6e718d,Halifax,Halifax,"{""primary"":""Halifax""}","{""primary"":""Halifax"",""common"":{},""rules"":[]}",1 High Street,92 High Street,Solihull,"",0.77,1.0
primary_agrees_json_differs,08f195d8812cb8f1035a9bea4040fe2c,Boots Opticians,Boots Opticians,"{""primary"":""Boots Opticians""}","{""primary"":""Boots Opticians"",""common"":{},""rules"":[]}",67 Midsummer Boulevard,18 Crown Walk,Milton Keynes,ENG,0.9837452982267598,1.0
primary_agrees_json_differs,08f1e02cb6322415036287f45911aaf3,Landgasthof Sebastiankeller,Landgasthof Sebastiankeller,"{""primary"":""Landgasthof Sebastiankeller""}","{""primary"":""Landgasthof Sebastiankeller"",""common"":{},""rules"":[]}",Sebastianstraße 68,Sebastianstraße 68,Oggau am Neusiedler See,1,0.9837452982267598,1.0
primary_agrees_json_differs,08f1e0510898315303829668ac1ae7b9,Chatka Studencka Rogacz,Chatka Studencka Rogacz,"{""primary"":""Chatka Studencka Rogacz""}","{""primary"":""Chatka Studencka Rogacz"",""common"":{},""rules"":[]}","Rogacz 1, Wilkowice","Rogacz 1, Wilkowice",,,0.7927927927927928,1.0
primary_agrees_json_differs,08f1e1251b0a66c003a195f0bf6b4bc9,Studio Legale Associato Petracci Marin,Studio Legale Associato Petracci Marin,"{""primary"":""Studio Legale Associato Petracci Marin""}","{""primary"":""Studio Legale Associato Petracci Marin"",""common"":{},""rules"":[]}","Viale 20 Settembre, 16",Via beccaria 3,Trieste,36,0.28671328671328666,1.0
primary_agrees_json_differs,08f1e15b0d0ac05e0356f282a5243edc,BIPA,BIPA,"{""primary"":""BIPA""}","{""primary"":""BIPA"",""common"":{},""rules"":[]}",Auhofstraße 99,Auhofstrasse 99,Wien,Vienna,0.77,1.0
primary_agrees_json_differs,08f1e1c113223a80034c1026cb8c2c7b,The Rusty Coffee Box,The Rusty Coffee Box,"{""primary"":""The Rusty Coffee Box""}","{""primary"":""The Rusty Coffee Box"",""common"":{},""rules"":[]}",Kisfaludy sétány,Kisfaludy sétány 23.,Balatonakarattya,,0.7927927927927928,1.0
primary_agrees_json_differs,08f1e368a432e2a3036a3229000375cc,büro eins,büro eins,"{""primary"":""büro eins""}","{""primary"":""büro eins"",""common"":{},""rules"":[]}",Neustädter Str. 52,Neustädter Str.  52,Weiden in der Oberpfalz,Bayern,0.77,1.0
primary_agrees_json_differs,08f1e80016b2a955034d57595d752b93,Comune di Vicovaro,Comune di Vicovaro,"{""primary"":""Comune di Vicovaro""}","{""primary"":""Comune di Vicovaro"",""common"":{},""rules"":[]}","Piazza Padre Pietro, 9",Piazza Padre Pietro 9,Vicovaro,62,0.9645127118644068,1.0
primary_agrees_json_differs,08f1e80505821ce503d0fee349992585,Dolce Maniera,Dolce Maniera,"{""primary"":""Dolce Maniera""}","{""primary"":""Dolce Maniera"",""common"":{},""rules"":[]}","Viale Giulio Cesare, 114","Via Barletta, 27",Roma,62,0.9837452982267598,1.0
primary_agrees_json_differs,08f1e8050d752a8903096b1d14d0974b,McDonald's,McDonald's,"{""primary"":""McDonald's""}","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","Via Casilina, 384",Via di Torpignattara 4,Roma,62,0.9837452982267598,1.0
primary_agrees_json_differs,08f1e82252c1c0ae03c90f2f5d5feef9,Bar Onda Marina,Bar Onda Marina,"{""primary"":""Bar Onda Marina""}","{""primary"":""Bar Onda Marina"",""common"":{},""rules"":[]}","Via Dante Alighieri, 19",Via Dante,,,0.9544061302681992,1.0
primary_agrees_json_differs,08f1e83283d4d21e030f619da70eb877,Uau Gelato Artigianale,Uau Gelato Artigianale,"{""primary"":""Uau Gelato Artigianale""}","{""primary"":""Uau Gelato Artigianale"",""common"":{},""rules"":[]}","Viale Colli Aminei, 355",Viale Colli Aminei 353-355,Napoli,72,0.6214335421016005,1.0
primary_agrees_json_differs,08f1e850e94c40c803255771cdc3e079,Bottega Verde,Bottega Verde,"{""primary"":""Bottega Verde""}","{""primary"":""Bottega Verde"",""common"":{},""rules"":[]}","Viale Secondo Moretti, 14",Viale Secondo Moretti 14,San Benedetto del Tronto,57,0.282258064516129,1.0
primary_agrees_json_differs,08f1e8b284d8dc4d034b3342ce3cb2f4,Il Bastione,Il Bastione,"{""primary"":""Il Bastione""}","{""primary"":""Il Bastione"",""common"":{},""rules"":[]}","Riviera Nazario Sauro, 28",Via Sauro 28,Gallipoli,75,0.9837452982267598,1.0
primary_agrees_json_differs,08f1e9299657648003ddaf46eb9bf938,Macelleria Cabras Gesuino,Macelleria Cabras Gesuino,"{""primary"":""Macelleria Cabras Gesuino""}","{""primary"":""Macelleria Cabras Gesuino"",""common"":{},""rules"":[]}","Viale Sant'Avendrace, 223","Viale di S. Avendrace, 223/225",Cagliari,88,0.9962614185921548,1.0
primary_agrees_json_differs,08f1e9a3b098a14203d91d9093a92cf3,Rosalba Costruzioni,Rosalba Costruzioni,"{""primary"":""Rosalba Costruzioni""}","{""primary"":""Rosalba Costruzioni"",""common"":{},""rules"":[]}","Via Trieste, 86",Via Trieste 86,Villabate,82,0.9877528662420382,1.0
primary_agrees_json_differs,08f1e9d99ed61ad1035ef3103b2dad31,Gas in Bombole Malafronte,Gas in Bombole Malafronte,"{""primary"":""Gas in Bombole Malafronte""}","{""primary"":""Gas in Bombole Malafronte"",""common"":{},""rules"":[]}","Via Giuseppe Orlandi, 202","Via Giuseppe Orlandi, 202",Anacapri,NA,0.77,1.0
primary_agrees_json_differs,08f1ea0526d59ae9034f8b58845348e6,Farmacia San Pietro Snc,Farmacia San Pietro Snc,"{""primary"":""Farmacia San Pietro Snc""}","{""primary"":""Farmacia San Pietro Snc"",""common"":{},""rules"":[]}","Via Giacomo Matteotti, 176",Via Matteotti 176,San Pietro in Casale,45,0.9837452982267598,1.0
primary_agrees_json_differs,08f1ea0960812d9603b85dab53188228,Villaggio Sant'Antonio,Villaggio Sant'Antonio,"{""primary"":""Villaggio Sant'Antonio""}","{""primary"":""Villaggio Sant'Antonio"",""common"":{},""rules"":[]}","Via Cappello, 79",Via Cappello 79,Noventa Padovana,34,0.9645127118644068,1.0
